ID;rodada;data;hora;mandante;visitante;vencedor;mandante_Placar;visitante_Placar;time_vencedor;;
2381;6;14/06/2008;16:10;Internacional;Botafogo-RJ;Internacional;2;1;1;;
2382;6;14/06/2008;16:10;Figueirense;Sport;Figueirense;3;1;1;;
2383;6;14/06/2008;18:20;Portuguesa;Athletico-PR;Portuguesa;1;0;1;;
2384;6;14/06/2008;18:20;Coritiba;Vitoria;-;0;0;3;;
2385;6;14/06/2008;18:20;Nautico;Vasco;-;1;1;3;;
2386;6;14/06/2008;18:20;Goias;Gremio;Gremio;0;3;2;;
2387;7;21/06/2008;18:20;Botafogo-RJ;Portuguesa;Portuguesa;0;1;2;;
2388;7;21/06/2008;18:20;Sao Paulo;Sport;Sao Paulo;1;0;1;;
2389;7;21/06/2008;18:20;Cruzeiro;Figueirense;Cruzeiro;3;0;1;;
2390;7;21/06/2008;18:20;Coritiba;Fluminense;Coritiba;2;1;1;;
2391;7;22/06/2008;16:00;Ipatinga;Flamengo;Flamengo;1;3;2;;
2392;7;22/06/2008;16:00;Vitoria;Internacional;Vitoria;2;1;1;;
2393;7;22/06/2008;16:00;Vasco;Palmeiras;Palmeiras;0;2;2;;
2394;7;22/06/2008;18:10;Gremio;Athletico-PR;Gremio;3;0;1;;
2395;7;22/06/2008;18:10;Santos;Goias;Goias;0;4;2;;
2396;7;22/06/2008;18:10;Nautico;Atletico-MG;Nautico;2;1;1;;
2397;8;28/06/2008;18:20;Vasco;Ipatinga;Vasco;4;2;1;;
2398;8;28/06/2008;18:20;Vitoria;Goias;Vitoria;3;0;1;;
2399;8;28/06/2008;18:20;Portuguesa;Santos;-;0;0;3;;
2400;8;29/06/2008;16:00;Cruzeiro;Sao Paulo;-;1;1;3;;
2401;8;29/06/2008;16:00;Figueirense;Atletico-MG;-;1;1;3;;
2402;8;29/06/2008;16:00;Sport;Flamengo;Flamengo;1;2;2;;
2403;8;29/06/2008;16:00;Athletico-PR;Coritiba;-;1;1;3;;
2404;8;29/06/2008;18:10;Gremio;Internacional;-;1;1;3;;
2405;8;29/06/2008;18:10;Fluminense;Botafogo-RJ;-;0;0;3;;
2406;8;29/06/2008;18:10;Palmeiras;Nautico;Palmeiras;2;0;1;;
2407;9;05/07/2008;18:10;Sport;Cruzeiro;Sport;1;0;1;;
2408;9;05/07/2008;18:10;Athletico-PR;Santos;Athletico-PR;1;0;1;;
2409;9;05/07/2008;18:10;Flamengo;Nautico;Flamengo;3;0;1;;
2410;9;06/07/2008;16:00;Figueirense;Vasco;Figueirense;2;1;1;;
2411;9;06/07/2008;16:00;Portuguesa;Vitoria;Vitoria;1;2;2;;
2412;9;06/07/2008;16:00;Atletico-MG;Palmeiras;-;1;1;3;;
2413;9;06/07/2008;16:00;Internacional;Coritiba;Internacional;3;0;1;;
2414;9;06/07/2008;18:10;Botafogo-RJ;Gremio;Botafogo-RJ;2;0;1;;
2415;9;06/07/2008;18:10;Sao Paulo;Ipatinga;-;1;1;3;;
2416;9;06/07/2008;18:10;Goias;Fluminense;Goias;1;0;1;;
2417;11;06/07/2008;16:00;Sao Paulo;Palmeiras;Sao Paulo;2;1;1;;
2418;11;06/07/2008;16:00;Cruzeiro;Atletico-MG;Cruzeiro;2;1;1;;
2419;11;06/07/2008;16:00;Athletico-PR;Internacional;-;1;1;3;;
2420;11;06/07/2008;16:00;Santos;Botafogo-RJ;-;2;2;3;;
2421;11;06/07/2008;16:00;Ipatinga;Figueirense;Figueirense;0;1;2;;
2422;11;06/07/2008;18:10;Gremio;Portuguesa;Gremio;2;1;1;;
2423;11;06/07/2008;18:10;Nautico;Sport;Sport;0;2;2;;
2424;11;06/07/2008;18:10;Flamengo;Vasco;Flamengo;3;1;1;;
2427;10;09/07/2008;19:30;Internacional;Goias;Internacional;1;0;1;;
2428;10;09/07/2008;19:30;Coritiba;Portuguesa;Coritiba;4;0;1;;
2429;10;09/07/2008;20:30;Fluminense;Athletico-PR;Fluminense;3;0;1;;
2430;10;09/07/2008;20:30;Vitoria;Botafogo-RJ;Vitoria;5;2;1;;
2431;10;09/07/2008;21:45;Atletico-MG;Flamengo;-;1;1;3;;
2432;10;09/07/2008;21:45;Santos;Gremio;-;1;1;3;;
2433;10;09/07/2008;21:45;Nautico;Sao Paulo;Nautico;2;1;1;;
2434;10;10/07/2008;20:30;Palmeiras;Figueirense;-;1;1;3;;
2435;10;10/07/2008;20:30;Ipatinga;Cruzeiro;-;2;2;3;;
2436;10;10/07/2008;20:30;Vasco;Sport;Vasco;4;0;1;;
2425;11;12/07/2008;18:10;Fluminense;Vitoria;Fluminense;2;1;1;;
2426;11;12/07/2008;18:10;Goias;Coritiba;-;2;2;3;;
2437;12;16/07/2008;19:30;Sport;Gremio;-;2;2;3;;
2438;12;16/07/2008;19:30;Botafogo-RJ;Ipatinga;Botafogo-RJ;4;0;1;;
2439;12;16/07/2008;20:30;Figueirense;Santos;Figueirense;3;0;1;;
2440;12;16/07/2008;20:30;Portuguesa;Nautico;Portuguesa;3;2;1;;
2441;12;16/07/2008;21:45;Cruzeiro;Athletico-PR;Cruzeiro;1;0;1;;
2442;12;16/07/2008;21:45;Palmeiras;Fluminense;Palmeiras;3;1;1;;
2443;12;16/07/2008;21:45;Vitoria;Sao Paulo;Sao Paulo;1;3;2;;
2444;12;17/07/2008;20:30;Vasco;Goias;-;1;1;3;;
2445;12;17/07/2008;20:30;Internacional;Atletico-MG;Internacional;1;0;1;;
2446;12;17/07/2008;20:30;Coritiba;Flamengo;Coritiba;1;0;1;;
2447;14;17/07/2008;20:30;Palmeiras;Santos;Palmeiras;4;2;1;;
2448;14;17/07/2008;20:30;Figueirense;Gremio;Gremio;1;7;2;;
2449;14;17/07/2008;20:30;Sport;Athletico-PR;Sport;1;0;1;;
2457;13;19/07/2008;18:20;Ipatinga;Portuguesa;Ipatinga;4;1;1;;
2458;13;19/07/2008;18:20;Fluminense;Figueirense;Fluminense;1;0;1;;
2459;13;19/07/2008;18:20;Gremio;Cruzeiro;Gremio;1;0;1;;
2460;13;20/07/2008;16:00;Athletico-PR;Vasco;Athletico-PR;3;1;1;;
2461;13;20/07/2008;16:00;Goias;Palmeiras;Goias;3;2;1;;
2462;13;20/07/2008;16:00;Santos;Sport;Santos;1;0;1;;
2463;13;20/07/2008;16:00;Nautico;Internacional;-;1;1;3;;
2464;13;20/07/2008;18:10;Flamengo;Vitoria;Vitoria;0;1;2;;
2465;13;20/07/2008;18:10;Sao Paulo;Botafogo-RJ;Sao Paulo;2;1;1;;
2466;13;20/07/2008;18:10;Atletico-MG;Coritiba;Atletico-MG;3;2;1;;
2450;14;23/07/2008;19:30;Coritiba;Ipatinga;Coritiba;1;0;1;;
2451;14;23/07/2008;19:30;Cruzeiro;Goias;Goias;0;1;2;;
2452;14;23/07/2008;20:30;Vitoria;Nautico;Vitoria;2;0;1;;
2453;14;23/07/2008;21:50;Vasco;Fluminense;-;3;3;3;;
2454;14;23/07/2008;21:50;Internacional;Sao Paulo;Internacional;2;0;1;;
2455;14;23/07/2008;21:50;Portuguesa;Flamengo;-;2;2;3;;
2456;14;23/07/2008;21:50;Botafogo-RJ;Atletico-MG;Botafogo-RJ;4;0;1;;
2467;15;26/07/2008;18:10;Nautico;Coritiba;Coritiba;1;2;2;;
2468;15;26/07/2008;18:10;Ipatinga;Internacional;Ipatinga;1;0;1;;
2469;15;26/07/2008;18:10;Fluminense;Cruzeiro;Cruzeiro;1;3;2;;
2470;15;27/07/2008;16:00;Santos;Vasco;Santos;5;2;1;;
2471;15;27/07/2008;16:00;Gremio;Palmeiras;-;1;1;3;;
2472;15;27/07/2008;16:00;Athletico-PR;Figueirense;-;0;0;3;;
2473;15;27/07/2008;16:00;Goias;Sport;Sport;1;2;2;;
2474;15;27/07/2008;18:10;Atletico-MG;Vitoria;Atletico-MG;2;1;1;;
2475;15;27/07/2008;18:10;Flamengo;Botafogo-RJ;-;0;0;3;;
2476;15;27/07/2008;18:10;Sao Paulo;Portuguesa;Sao Paulo;3;1;1;;
2477;16;30/07/2008;19:30;Cruzeiro;Nautico;Cruzeiro;4;2;1;;
2478;16;30/07/2008;19:30;Vitoria;Athletico-PR;Vitoria;2;1;1;;
2479;16;30/07/2008;20:30;Portuguesa;Fluminense;Portuguesa;3;1;1;;
2480;16;30/07/2008;20:30;Botafogo-RJ;Goias;Botafogo-RJ;2;0;1;;
2481;16;30/07/2008;21:50;Palmeiras;Flamengo;Palmeiras;1;0;1;;
2482;16;30/07/2008;21:50;Figueirense;Sao Paulo;-;1;1;3;;
2483;16;30/07/2008;21:50;Internacional;Santos;Santos;0;1;2;;
2484;16;31/07/2008;20:30;Sport;Ipatinga;Sport;3;1;1;;
2485;16;31/07/2008;20:30;Vasco;Atletico-MG;Vasco;6;1;1;;
2486;16;31/07/2008;20:30;Coritiba;Gremio;Gremio;0;1;2;;
2487;17;02/08/2008;18:20;Goias;Portuguesa;Goias;4;0;1;;
2488;17;02/08/2008;18:20;Nautico;Figueirense;Figueirense;1;2;2;;
2489;17;02/08/2008;18:20;Fluminense;Internacional;Internacional;1;2;2;;
2490;17;03/08/2008;16:00;Gremio;Vitoria;Gremio;2;0;1;;
2491;17;03/08/2008;16:00;Ipatinga;Palmeiras;Palmeiras;1;2;2;;
2492;17;03/08/2008;16:00;Flamengo;Cruzeiro;Cruzeiro;1;2;2;;
2493;17;03/08/2008;16:00;Sao Paulo;Vasco;Sao Paulo;4;0;1;;
2494;17;03/08/2008;18:10;Santos;Coritiba;Coritiba;1;3;2;;
2495;17;03/08/2008;18:10;Atletico-MG;Sport;Atletico-MG;2;1;1;;
2496;17;03/08/2008;18:10;Athletico-PR;Botafogo-RJ;Botafogo-RJ;0;3;2;;
2497;18;06/08/2008;19:30;Gremio;Ipatinga;Gremio;1;0;1;;
2498;18;06/08/2008;19:30;Vasco;Coritiba;Coritiba;0;2;2;;
2499;18;06/08/2008;20:30;Athletico-PR;Nautico;Athletico-PR;2;0;1;;
2500;18;06/08/2008;20:30;Sport;Portuguesa;Sport;2;0;1;;
2501;18;06/08/2008;21:50;Santos;Atletico-MG;Atletico-MG;2;3;2;;
2502;18;06/08/2008;21:50;Goias;Flamengo;Goias;2;1;1;;
2503;18;06/08/2008;21:50;Fluminense;Sao Paulo;Fluminense;3;1;1;;
2504;18;07/08/2008;20:30;Palmeiras;Vitoria;Palmeiras;3;0;1;;
2505;18;07/08/2008;20:30;Figueirense;Botafogo-RJ;Botafogo-RJ;1;2;2;;
2506;18;07/08/2008;20:30;Cruzeiro;Internacional;Cruzeiro;2;0;1;;
2507;19;09/08/2008;18:20;Flamengo;Athletico-PR;Flamengo;1;0;1;;
2508;19;09/08/2008;18:20;Sao Paulo;Goias;Sao Paulo;2;1;1;;
2509;19;09/08/2008;18:20;Atletico-MG;Gremio;Gremio;0;4;2;;
2510;19;10/08/2008;16:00;Coritiba;Sport;Coritiba;3;0;1;;
2511;19;10/08/2008;16:00;Vitoria;Vasco;Vitoria;5;0;1;;
2512;19;10/08/2008;16:00;Portuguesa;Cruzeiro;Portuguesa;2;1;1;;
2513;19;10/08/2008;16:00;Botafogo-RJ;Palmeiras;Botafogo-RJ;1;0;1;;
2514;19;10/08/2008;18:10;Ipatinga;Fluminense;Ipatinga;2;1;1;;
2515;19;10/08/2008;18:10;Nautico;Santos;Nautico;1;0;1;;
2516;19;10/08/2008;18:10;Internacional;Figueirense;-;1;1;3;;
2517;20;16/08/2008;18:20;Athletico-PR;Ipatinga;Athletico-PR;5;0;1;;
2518;20;16/08/2008;18:20;Figueirense;Portuguesa;Figueirense;2;1;1;;
2519;20;16/08/2008;18:20;Cruzeiro;Vitoria;Cruzeiro;2;1;1;;
2520;20;17/08/2008;16:00;Gremio;Sao Paulo;Gremio;1;0;1;;
2521;20;17/08/2008;16:00;Santos;Flamengo;-;2;2;3;;
2522;20;17/08/2008;16:00;Vasco;Internacional;Vasco;4;0;1;;
2523;20;17/08/2008;16:00;Goias;Nautico;Goias;3;0;1;;
2524;20;17/08/2008;18:10;Fluminense;Atletico-MG;Fluminense;1;0;1;;
2525;20;17/08/2008;18:10;Sport;Botafogo-RJ;Botafogo-RJ;0;1;2;;
2526;20;17/08/2008;18:10;Palmeiras;Coritiba;Palmeiras;1;0;1;;
2527;21;20/08/2008;19:30;Vitoria;Sport;-;0;0;3;;
2528;21;20/08/2008;19:30;Coritiba;Figueirense;Coritiba;3;0;1;;
2529;21;20/08/2008;20:30;Botafogo-RJ;Cruzeiro;Botafogo-RJ;1;0;1;;
2530;21;20/08/2008;20:30;Sao Paulo;Athletico-PR;Sao Paulo;3;1;1;;
2531;21;20/08/2008;22:00;Internacional;Palmeiras;Internacional;4;1;1;;
2532;21;20/08/2008;22:00;Nautico;Fluminense;Fluminense;1;3;2;;
2533;21;20/08/2008;22:00;Ipatinga;Santos;-;1;1;3;;
2534;21;21/08/2008;20:30;Portuguesa;Vasco;Vasco;0;1;2;;
2535;21;21/08/2008;20:30;Atletico-MG;Goias;-;1;1;3;;
2536;21;21/08/2008;20:30;Flamengo;Gremio;Flamengo;2;1;1;;
2537;22;23/08/2008;18:20;Fluminense;Sport;-;1;1;3;;
2538;22;23/08/2008;18:20;Figueirense;Vitoria;Vitoria;1;2;2;;
2539;22;24/08/2008;16:00;Coritiba;Sao Paulo;-;2;2;3;;
2540;22;24/08/2008;16:00;Palmeiras;Portuguesa;Palmeiras;4;2;1;;
2541;22;24/08/2008;16:00;Internacional;Flamengo;-;1;1;3;;
2542;22;24/08/2008;16:00;Santos;Cruzeiro;Santos;2;0;1;;
2543;22;24/08/2008;16:00;Ipatinga;Goias;Ipatinga;1;0;1;;
2544;22;24/08/2008;18:10;Vasco;Botafogo-RJ;-;1;1;3;;
2545;22;24/08/2008;18:10;Atletico-MG;Athletico-PR;Atletico-MG;4;0;1;;
2546;22;24/08/2008;18:10;Nautico;Gremio;-;1;1;3;;
2547;23;30/08/2008;18:20;Goias;Figueirense;Goias;2;0;1;;
2548;23;30/08/2008;18:20;Vitoria;Ipatinga;-;0;0;3;;
2549;23;30/08/2008;18:20;Botafogo-RJ;Nautico;-;1;1;3;;
2550;23;31/08/2008;16:00;Gremio;Vasco;Gremio;2;1;1;;
2551;23;31/08/2008;16:00;Sport;Internacional;Sport;1;0;1;;
2552;23;31/08/2008;16:00;Athletico-PR;Palmeiras;Palmeiras;1;2;2;;
2553;23;31/08/2008;16:00;Sao Paulo;Santos;-;0;0;3;;
2554;23;31/08/2008;18:10;Portuguesa;Atletico-MG;-;1;1;3;;
2555;23;31/08/2008;18:10;Cruzeiro;Coritiba;-;1;1;3;;
2556;23;31/08/2008;18:10;Flamengo;Fluminense;-;2;2;3;;
2557;24;03/09/2008;19:30;Goias;Athletico-PR;Goias;4;0;1;;
2558;24;03/09/2008;22:00;Santos;Vitoria;Santos;2;0;1;;
2559;24;03/09/2008;22:00;Figueirense;Flamengo;Flamengo;2;3;2;;
2560;24;03/09/2008;22:00;Atletico-MG;Sao Paulo;-;1;1;3;;
2561;24;04/09/2008;20:30;Palmeiras;Sport;Sport;0;3;2;;
2562;24;04/09/2008;20:30;Vasco;Cruzeiro;Cruzeiro;1;3;2;;
2563;24;06/09/2008;18:20;Internacional;Portuguesa;Internacional;1;0;1;;
2564;24;06/09/2008;18:20;Fluminense;Gremio;-;0;0;3;;
2565;24;06/09/2008;18:20;Nautico;Ipatinga;Nautico;2;0;1;;
2566;24;06/09/2008;18:20;Coritiba;Botafogo-RJ;Botafogo-RJ;0;1;2;;
2567;25;13/09/2008;18:20;Gremio;Goias;Goias;1;2;2;;
2568;25;13/09/2008;18:20;Athletico-PR;Portuguesa;Athletico-PR;2;0;1;;
2569;25;13/09/2008;18:20;Ipatinga;Atletico-MG;Ipatinga;3;2;1;;
2570;25;14/09/2008;16:00;Cruzeiro;Palmeiras;Palmeiras;0;1;2;;
2571;25;14/09/2008;16:00;Sao Paulo;Flamengo;Sao Paulo;2;0;1;;
2572;25;14/09/2008;16:00;Sport;Figueirense;Sport;5;0;1;;
2573;25;14/09/2008;16:00;Vasco;Nautico;Nautico;1;3;2;;
2574;25;14/09/2008;18:10;Santos;Fluminense;Santos;2;1;1;;
2575;25;14/09/2008;18:10;Vitoria;Coritiba;Vitoria;1;0;1;;
2576;25;14/09/2008;18:10;Botafogo-RJ;Internacional;Internacional;1;2;2;;
2577;26;20/09/2008;18:20;Goias;Santos;Goias;4;1;1;;
2578;26;20/09/2008;18:20;Fluminense;Coritiba;Coritiba;2;3;2;;
2579;26;20/09/2008;18:20;Atletico-MG;Nautico;Atletico-MG;2;1;1;;
2580;26;21/09/2008;16:00;Sport;Sao Paulo;-;0;0;3;;
2581;26;21/09/2008;16:00;Athletico-PR;Gremio;-;0;0;3;;
2582;26;21/09/2008;16:00;Portuguesa;Botafogo-RJ;Portuguesa;3;1;1;;
2583;26;21/09/2008;16:00;Figueirense;Cruzeiro;Cruzeiro;3;4;2;;
2584;26;21/09/2008;18:10;Palmeiras;Vasco;Palmeiras;2;0;1;;
2585;26;21/09/2008;18:10;Internacional;Vitoria;Internacional;1;0;1;;
2586;26;21/09/2008;18:10;Flamengo;Ipatinga;Flamengo;1;0;1;;
2587;27;27/09/2008;18:20;Goias;Vitoria;Goias;3;0;1;;
2588;27;27/09/2008;18:20;Flamengo;Sport;Flamengo;2;1;1;;
2589;27;27/09/2008;18:20;Atletico-MG;Figueirense;-;0;0;3;;
2590;27;28/09/2008;16:00;Coritiba;Athletico-PR;-;1;1;3;;
2591;27;28/09/2008;16:00;Nautico;Palmeiras;-;0;0;3;;
2592;27;28/09/2008;16:00;Sao Paulo;Cruzeiro;Sao Paulo;2;0;1;;
2593;27;28/09/2008;16:00;Ipatinga;Vasco;Ipatinga;3;1;1;;
2594;27;28/09/2008;18:10;Internacional;Gremio;Internacional;4;1;1;;
2595;27;28/09/2008;18:10;Santos;Portuguesa;-;1;1;3;;
2596;27;28/09/2008;18:10;Botafogo-RJ;Fluminense;-;1;1;3;;
2597;28;01/10/2008;20:30;Fluminense;Goias;-;1;1;3;;
2598;28;02/10/2008;20:30;Vitoria;Portuguesa;Vitoria;3;1;1;;
2599;28;02/10/2008;20:30;Cruzeiro;Sport;Cruzeiro;1;0;1;;
2600;28;04/10/2008;16:00;Gremio;Botafogo-RJ;Gremio;2;1;1;;
2601;28;04/10/2008;16:00;Ipatinga;Sao Paulo;Sao Paulo;1;3;2;;
2602;28;04/10/2008;16:00;Palmeiras;Atletico-MG;Palmeiras;3;1;1;;
2603;28;04/10/2008;18:20;Nautico;Flamengo;Flamengo;0;2;2;;
2604;28;04/10/2008;18:20;Santos;Athletico-PR;Santos;4;0;1;;
2605;28;04/10/2008;18:20;Coritiba;Internacional;Coritiba;4;2;1;;
2606;28;04/10/2008;18:20;Vasco;Figueirense;Figueirense;2;4;2;;
2607;29;08/10/2008;22:00;Gremio;Santos;Gremio;2;0;1;;
2608;29;08/10/2008;22:00;Sport;Vasco;-;2;2;3;;
2609;29;08/10/2008;22:00;Figueirense;Palmeiras;-;0;0;3;;
2610;29;09/10/2008;20:30;Botafogo-RJ;Vitoria;Botafogo-RJ;3;1;1;;
2611;29;09/10/2008;20:30;Sao Paulo;Nautico;Sao Paulo;1;0;1;;
2612;29;09/10/2008;20:30;Cruzeiro;Ipatinga;Cruzeiro;1;0;1;;
2613;29;11/10/2008;18:20;Goias;Internacional;-;1;1;3;;
2614;29;11/10/2008;18:20;Portuguesa;Coritiba;-;0;0;3;;
2615;29;11/10/2008;18:20;Athletico-PR;Fluminense;Fluminense;1;3;2;;
2616;29;11/10/2008;18:20;Flamengo;Atletico-MG;Atletico-MG;0;3;2;;
2617;30;18/10/2008;18:20;Botafogo-RJ;Santos;Santos;0;1;2;;
2618;30;18/10/2008;18:20;Internacional;Athletico-PR;Internacional;2;1;1;;
2619;30;18/10/2008;18:20;Figueirense;Ipatinga;-;1;1;3;;
2620;30;19/10/2008;16:00;Palmeiras;Sao Paulo;-;2;2;3;;
2621;30;19/10/2008;16:00;Vitoria;Fluminense;-;2;2;3;;
2622;30;19/10/2008;16:00;Coritiba;Goias;-;1;1;3;;
2623;30;19/10/2008;16:00;Atletico-MG;Cruzeiro;Cruzeiro;0;2;2;;
2624;30;19/10/2008;18:10;Portuguesa;Gremio;Portuguesa;2;0;1;;
2625;30;19/10/2008;18:10;Sport;Nautico;-;2;2;3;;
2626;30;19/10/2008;18:10;Vasco;Flamengo;Flamengo;0;1;2;;
2627;31;22/10/2008;22:00;Goias;Vasco;Vasco;2;4;2;;
2628;31;23/10/2008;20:30;Gremio;Sport;Gremio;1;0;1;;
2629;31;23/10/2008;20:30;Flamengo;Coritiba;Flamengo;5;0;1;;
2630;31;23/10/2008;20:30;Sao Paulo;Vitoria;Sao Paulo;2;1;1;;
2631;31;25/10/2008;16:00;Fluminense;Palmeiras;Fluminense;3;0;1;;
2632;31;25/10/2008;16:00;Ipatinga;Botafogo-RJ;Botafogo-RJ;0;3;2;;
2633;31;25/10/2008;18:20;Santos;Figueirense;Santos;3;0;1;;
2634;31;25/10/2008;18:20;Athletico-PR;Cruzeiro;Athletico-PR;1;0;1;;
2635;31;25/10/2008;18:20;Nautico;Portuguesa;-;1;1;3;;
2636;31;25/10/2008;18:20;Atletico-MG;Internacional;-;2;2;3;;
2637;32;29/10/2008;19:30;Portuguesa;Ipatinga;Portuguesa;2;0;1;;
2638;32;29/10/2008;19:30;Coritiba;Atletico-MG;Coritiba;2;1;1;;
2639;32;29/10/2008;20:30;Internacional;Nautico;-;1;1;3;;
2640;32;29/10/2008;20:30;Palmeiras;Goias;Palmeiras;1;0;1;;
2641;32;29/10/2008;21:50;Botafogo-RJ;Sao Paulo;Sao Paulo;1;2;2;;
2642;32;29/10/2008;21:50;Cruzeiro;Gremio;Cruzeiro;3;0;1;;
2643;32;29/10/2008;21:50;Vitoria;Flamengo;-;0;0;3;;
2644;32;30/10/2008;20:30;Sport;Santos;-;1;1;3;;
2645;32;30/10/2008;20:30;Vasco;Athletico-PR;-;2;2;3;;
2647;33;01/11/2008;18:20;Flamengo;Portuguesa;-;2;2;3;;
2648;33;01/11/2008;18:20;Nautico;Vitoria;Nautico;1;0;1;;
2649;33;01/11/2008;18:20;Ipatinga;Coritiba;Ipatinga;2;0;1;;
2650;33;02/11/2008;17:00;Santos;Palmeiras;Palmeiras;1;2;2;;
2651;33;02/11/2008;17:00;Goias;Cruzeiro;Goias;3;0;1;;
2652;33;02/11/2008;17:00;Athletico-PR;Sport;Athletico-PR;1;0;1;;
2653;33;02/11/2008;17:00;Atletico-MG;Botafogo-RJ;Atletico-MG;2;1;1;;
2654;33;02/11/2008;19:10;Fluminense;Vasco;Vasco;0;1;2;;
2655;33;02/11/2008;19:10;Gremio;Figueirense;-;1;1;3;;
2656;33;02/11/2008;19:10;Sao Paulo;Internacional;Sao Paulo;3;0;1;;
2646;32;05/11/2008;20:30;Figueirense;Fluminense;Fluminense;0;1;2;;
2657;34;08/11/2008;18:30;Portuguesa;Sao Paulo;Sao Paulo;2;3;2;;
2658;34;08/11/2008;18:30;Vasco;Santos;Vasco;1;0;1;;
2659;34;08/11/2008;18:30;Figueirense;Athletico-PR;Athletico-PR;0;2;2;;
2660;34;09/11/2008;17:00;Palmeiras;Gremio;Gremio;0;1;2;;
2661;34;09/11/2008;17:00;Cruzeiro;Fluminense;Cruzeiro;1;0;1;;
2662;34;09/11/2008;17:00;Coritiba;Nautico;-;0;0;3;;
2663;34;09/11/2008;17:00;Sport;Goias;Sport;2;1;1;;
2664;34;09/11/2008;19:10;Botafogo-RJ;Flamengo;Flamengo;0;1;2;;
2665;34;09/11/2008;19:10;Internacional;Ipatinga;Internacional;4;0;1;;
2666;34;09/11/2008;19:10;Vitoria;Atletico-MG;Atletico-MG;0;1;2;;
2667;35;12/11/2008;17:00;Atletico-MG;Vasco;Atletico-MG;4;1;1;;
2668;35;15/11/2008;18:30;Fluminense;Portuguesa;Fluminense;3;1;1;;
2669;35;15/11/2008;18:30;Ipatinga;Sport;Ipatinga;3;0;1;;
2670;35;15/11/2008;18:30;Nautico;Cruzeiro;Nautico;5;2;1;;
2671;35;16/11/2008;17:00;Flamengo;Palmeiras;Flamengo;5;2;1;;
2672;35;16/11/2008;17:00;Sao Paulo;Figueirense;Sao Paulo;3;1;1;;
2673;35;16/11/2008;17:00;Goias;Botafogo-RJ;Goias;3;1;1;;
2674;35;16/11/2008;19:10;Gremio;Coritiba;Gremio;2;1;1;;
2675;35;16/11/2008;19:10;Athletico-PR;Vitoria;Athletico-PR;2;1;1;;
2676;35;16/11/2008;19:10;Santos;Internacional;Santos;1;0;1;;
2677;36;20/11/2008;20:30;Figueirense;Nautico;Figueirense;4;3;1;;
2678;36;22/11/2008;18:30;Botafogo-RJ;Athletico-PR;-;2;2;3;;
2679;36;22/11/2008;18:30;Portuguesa;Goias;-;0;0;3;;
2680;36;22/11/2008;18:30;Coritiba;Santos;Coritiba;5;1;1;;
2681;36;23/11/2008;17:00;Vitoria;Gremio;Vitoria;4;2;1;;
2682;36;23/11/2008;17:00;Cruzeiro;Flamengo;Cruzeiro;3;2;1;;
2683;36;23/11/2008;17:00;Vasco;Sao Paulo;Sao Paulo;1;2;2;;
2684;36;23/11/2008;19:10;Internacional;Fluminense;Fluminense;0;2;2;;
2685;36;23/11/2008;19:10;Sport;Atletico-MG;Sport;3;0;1;;
2686;36;23/11/2008;19:10;Palmeiras;Ipatinga;Palmeiras;2;0;1;;
2687;37;30/11/2008;17:00;Coritiba;Vasco;Vasco;0;2;2;;
2688;37;30/11/2008;17:00;Botafogo-RJ;Figueirense;Figueirense;1;3;2;;
2689;37;30/11/2008;17:00;Portuguesa;Sport;-;2;2;3;;
2690;37;30/11/2008;17:00;Nautico;Athletico-PR;Nautico;2;1;1;;
2691;37;30/11/2008;17:00;Atletico-MG;Santos;-;0;0;3;;
2692;37;30/11/2008;17:00;Internacional;Cruzeiro;Internacional;1;0;1;;
2693;37;30/11/2008;17:00;Vitoria;Palmeiras;-;0;0;3;;
2694;37;30/11/2008;17:00;Flamengo;Goias;-;3;3;3;;
2695;37;30/11/2008;17:00;Ipatinga;Gremio;Gremio;1;4;2;;
2696;37;30/11/2008;17:00;Sao Paulo;Fluminense;-;1;1;3;;
2697;38;07/12/2008;17:00;Santos;Nautico;-;0;0;3;;
2698;38;07/12/2008;17:00;Vasco;Vitoria;Vitoria;0;2;2;;
2699;38;07/12/2008;17:00;Figueirense;Internacional;Figueirense;3;1;1;;
2700;38;07/12/2008;17:00;Athletico-PR;Flamengo;Athletico-PR;5;3;1;;
2701;38;07/12/2008;17:00;Sport;Coritiba;Sport;4;3;1;;
2702;38;07/12/2008;17:00;Cruzeiro;Portuguesa;Cruzeiro;4;1;1;;
2703;38;07/12/2008;17:00;Fluminense;Ipatinga;-;1;1;3;;
2704;38;07/12/2008;17:00;Palmeiras;Botafogo-RJ;Botafogo-RJ;0;1;2;;
2705;38;07/12/2008;17:00;Gremio;Atletico-MG;Gremio;2;0;1;;
2706;38;07/12/2008;17:00;Goias;Sao Paulo;Sao Paulo;0;1;2;;
2707;1;09/05/2009;18:30;Sport;Barueri;-;1;1;3;;
2708;1;09/05/2009;18:30;Palmeiras;Coritiba;Palmeiras;2;1;1;;
2709;1;09/05/2009;18:30;Avai;Atletico-MG;-;2;2;3;;
2710;1;10/05/2009;16:00;Corinthians;Internacional;Internacional;0;1;2;;
2711;1;10/05/2009;16:00;Fluminense;Sao Paulo;Fluminense;1;0;1;;
2712;1;10/05/2009;16:00;Athletico-PR;Vitoria;Vitoria;0;2;2;;
2713;1;10/05/2009;16:00;Cruzeiro;Flamengo;Cruzeiro;2;0;1;;
2714;1;10/05/2009;18:30;Gremio;Santos;-;1;1;3;;
